row_ID,sample_ID,collection_datetime_UTC,variable,value,units,censor_code
14684,757,12/1/2009 11:15,NO2,0.025,mg N/L,
14691,757,12/1/2009 11:15,NH4,0.089095345,mg N/L,
14678,757,12/1/2009 11:15,SO4,0.191,mg S/L,
14679,757,12/1/2009 11:15,SiO2,0.05,mg Si/L,
14680,757,12/1/2009 11:15,pH as H+,1.583093937,mol/L,
14681,757,12/1/2009 11:15,pH,4.87,standard units,
14682,757,12/1/2009 11:15,Precip,0.16,in,
14686,757,12/1/2009 11:15,Na,0.116,mg/L,
14688,757,12/1/2009 11:15,BktVol,240,mL,
14689,757,12/1/2009 11:15,Ca,0.025,mg/L,
14692,757,12/1/2009 11:15,Duration,7.989583333,days,
14693,757,12/1/2009 11:15,K,0.023,mg/L,
14694,757,12/1/2009 11:15,Mg,0.01,mg/L,
14695,757,12/1/2009 11:15,SpCond,9,us/cm,
14683,757,12/1/2009 11:15,PO4,6.807522027,ug P/L,
14685,757,12/1/2009 11:15,TSP,3.34466298,ug P/L,
14696,758,12/4/2009 11:20,NO3,0.058,mg N/L,
14698,758,12/4/2009 11:20,TN,0.083490489,mg N/L,
14705,758,12/4/2009 11:20,NO2,0.025,mg N/L,
14712,758,12/4/2009 11:20,NH4,0.030976057,mg N/L,
14699,758,12/4/2009 11:20,SO4,0.104,mg S/L,
14700,758,12/4/2009 11:20,SiO2,0.05,mg Si/L,
14701,758,12/4/2009 11:20,pH as H+,1.625311262,mol/L,
14702,758,12/4/2009 11:20,pH,5.08,standard units,
14703,758,12/4/2009 11:20,Precip,1.52,in,
14707,758,12/4/2009 11:20,Na,0.025,mg/L,
14709,758,12/4/2009 11:20,BktVol,2010,mL,
14710,758,12/4/2009 11:20,Ca,0.025,mg/L,
14713,758,12/4/2009 11:20,Duration,3.003472222,days,
14714,758,12/4/2009 11:20,K,0.016,mg/L,
14715,758,12/4/2009 11:20,Mg,0.005,mg/L,
14716,758,12/4/2009 11:20,SpCond,5,us/cm,
14704,758,12/4/2009 11:20,PO4,0.5,ug P/L,
14706,758,12/4/2009 11:20,TSP,0.5,ug P/L,
14717,759,12/10/2009 11:20,NO3,0.095,mg N/L,
14719,759,12/10/2009 11:20,TN,0.187041,mg N/L,
14727,759,12/10/2009 11:20,NO2,0.025,mg N/L,
14737,759,12/10/2009 11:20,NH4,0.05700639,mg N/L,
14720,759,12/10/2009 11:20,SO4,0.104,mg S/L,
14721,759,12/10/2009 11:20,SiO2,0.05,mg Si/L,
14722,759,12/10/2009 11:20,pH as H+,1.677096561,mol/L,
14723,759,12/10/2009 11:20,pH,5.35,standard units,
14724,759,12/10/2009 11:20,Precip,1.28,in,
14728,759,12/10/2009 11:20,Na,0.025,mg/L,
14729,759,12/10/2009 11:20,Mg,0.012,mg/L,
14730,759,12/10/2009 11:20,K,0.027,mg/L,
14731,759,12/10/2009 11:20,Duration,6,days,
14732,759,12/10/2009 11:20,SpCond,5,us/cm,
14734,759,12/10/2009 11:20,Ca,0.098,mg/L,
14735,759,12/10/2009 11:20,BktVol,1940,mL,
14725,759,12/10/2009 11:20,PO4,3.20995884,ug P/L,
14726,759,12/10/2009 11:20,TSP,1.53719572,ug P/L,
14742,760,12/15/2009 11:00,NO3,0.221,mg N/L,
14743,760,12/15/2009 11:00,TN,0.357899342,mg N/L,
14747,760,12/15/2009 11:00,NO2,0.025,mg N/L,
14758,760,12/15/2009 11:00,NH4,0.080760753,mg N/L,
14746,760,12/15/2009 11:00,SO4,0.145,mg S/L,
14741,760,12/15/2009 11:00,SiO2,0.05,mg Si/L,
14739,760,12/15/2009 11:00,Precip,0.49,in,
14740,760,12/15/2009 11:00,pH,4.6,standard units,
14748,760,12/15/2009 11:00,pH as H+,1.526056303,mol/L,
14749,760,12/15/2009 11:00,Na,0.116,mg/L,
14750,760,12/15/2009 11:00,BktVol,780,mL,
14751,760,12/15/2009 11:00,Ca,0.025,mg/L,
14753,760,12/15/2009 11:00,SpCond,11,us/cm,
14755,760,12/15/2009 11:00,Duration,4.986111111,days,
14756,760,12/15/2009 11:00,K,0.023,mg/L,
14757,760,12/15/2009 11:00,Mg,0.01,mg/L,
14738,760,12/15/2009 11:00,PO4,2.552808692,ug P/L,
14745,760,12/15/2009 11:00,TSP,1.699151639,ug P/L,
14759,761,12/29/2009 11:40,NO3,0.058,mg N/L,
14762,761,12/29/2009 11:40,TN,0.073302489,mg N/L,
14768,761,12/29/2009 11:40,NO2,0.025,mg N/L,
14771,761,12/29/2009 11:40,NH4,0.015840779,mg N/L,
14763,761,12/29/2009 11:40,SO4,0.025,mg S/L,
14764,761,12/29/2009 11:40,SiO2,0.05,mg Si/L,
14765,761,12/29/2009 11:40,pH,5.11,standard units,
14766,761,12/29/2009 11:40,Precip,1.45,in,
14769,761,12/29/2009 11:40,pH as H+,1.631199404,mol/L,
14770,761,12/29/2009 11:40,Na,0.025,mg/L,
14772,761,12/29/2009 11:40,BktVol,2390,mL,
14773,761,12/29/2009 11:40,Ca,0.025,mg/L,
14776,761,12/29/2009 11:40,Duration,14.02777778,days,
14777,761,12/29/2009 11:40,K,0.005,mg/L,
14778,761,12/29/2009 11:40,Mg,0.005,mg/L,
14779,761,12/29/2009 11:40,SpCond,5,us/cm,
14760,761,12/29/2009 11:40,TSP,1.051327962,ug P/L,
14767,761,12/29/2009 11:40,PO4,0.974789574,ug P/L,
14780,762,1/4/2010 15:30,NO3,0.221,mg N/L,
14789,762,1/4/2010 15:30,TN,0.45921021,mg N/L,
14793,762,1/4/2010 15:30,TN,0.357899342,mg N/L,
14798,762,1/4/2010 15:30,NO3,0.271,mg N/L,
14800,762,1/4/2010 15:30,NO2,0.025,mg N/L,
14802,762,1/4/2010 15:30,NH4,0.080760753,mg N/L,
14803,762,1/4/2010 15:30,NO2,0.025,mg N/L,
14814,762,1/4/2010 15:30,NH4,0.071284042,mg N/L,
14791,762,1/4/2010 15:30,SO4,0.212,mg S/L,
14792,762,1/4/2010 15:30,SO4,0.145,mg S/L,
14790,762,1/4/2010 15:30,SiO2,0.05,mg Si/L,
14799,762,1/4/2010 15:30,SiO2,0.05,mg Si/L,
14781,762,1/4/2010 15:30,pH as H+,1.521698998,mol/L,
14784,762,1/4/2010 15:30,Precip,0.09,in,
14785,762,1/4/2010 15:30,Precip,0.04,in,
14786,762,1/4/2010 15:30,pH,4.58,standard units,
14787,762,1/4/2010 15:30,pH,4.58,standard units,
14788,762,1/4/2010 15:30,pH as H+,1.521698998,mol/L,
14801,762,1/4/2010 15:30,Mg,0.01,mg/L,
14806,762,1/4/2010 15:30,BktVol,160,mL,
14807,762,1/4/2010 15:30,BktVol,160,mL,
14808,762,1/4/2010 15:30,Ca,0.055,mg/L,
14811,762,1/4/2010 15:30,SpCond,15,us/cm,
14812,762,1/4/2010 15:30,Ca,0.025,mg/L,
14813,762,1/4/2010 15:30,Duration,6.368055556,days,
14815,762,1/4/2010 15:30,SpCond,15,us/cm,
14816,762,1/4/2010 15:30,Na,0.123,mg/L,
14817,762,1/4/2010 15:30,Mg,0.018,mg/L,
14818,762,1/4/2010 15:30,Na,0.116,mg/L,
14819,762,1/4/2010 15:30,K,0.044,mg/L,
14820,762,1/4/2010 15:30,Duration,6.368055556,days,
14821,762,1/4/2010 15:30,K,0.023,mg/L,
14782,762,1/4/2010 15:30,PO4,4.614831246,ug P/L,
14783,762,1/4/2010 15:30,PO4,2.552808692,ug P/L,
14796,762,1/4/2010 15:30,TSP,4.85369379,ug P/L,
14797,762,1/4/2010 15:30,TSP,1.699151639,ug P/L,
14822,763,1/26/2010 12:00,NO3,0.101,mg N/L,
14835,763,1/26/2010 12:00,TN,0.171623612,mg N/L,
14836,763,1/26/2010 12:00,TN,0.166448816,mg N/L,
14840,763,1/26/2010 12:00,NO3,0.101,mg N/L,
14842,763,1/26/2010 12:00,NO2,0.025,mg N/L,
14844,763,1/26/2010 12:00,NH4,0.064744545,mg N/L,
14845,763,1/26/2010 12:00,NO2,0.025,mg N/L,
14863,763,1/26/2010 12:00,NH4,0.063883005,mg N/L,
14833,763,1/26/2010 12:00,SO4,0.109,mg S/L,
14834,763,1/26/2010 12:00,SO4,0.109,mg S/L,
14832,763,1/26/2010 12:00,SiO2,0.05,mg Si/L,
14841,763,1/26/2010 12:00,SiO2,0.05,mg Si/L,
14823,763,1/26/2010 12:00,pH as H+,1.60341984,mol/L,
14826,763,1/26/2010 12:00,Precip,2.69,in,
14827,763,1/26/2010 12:00,Precip,0,in,
14828,763,1/26/2010 12:00,pH,4.97,standard units,
14829,763,1/26/2010 12:00,pH,4.97,standard units,
14830,763,1/26/2010 12:00,pH as H+,1.60341984,mol/L,
14843,763,1/26/2010 12:00,Duration,21.64583333,days,
14848,763,1/26/2010 12:00,BktVol,4200,mL,
14849,763,1/26/2010 12:00,BktVol,0,mL,
14850,763,1/26/2010 12:00,Ca,0.051,mg/L,
14853,763,1/26/2010 12:00,SpCond,8,us/cm,
14854,763,1/26/2010 12:00,Ca,0.064,mg/L,
14855,763,1/26/2010 12:00,Duration,21.64583333,days,
14856,763,1/26/2010 12:00,K,0.017,mg/L,
14857,763,1/26/2010 12:00,K,0.016,mg/L,
14858,763,1/26/2010 12:00,Mg,0.028,mg/L,
14859,763,1/26/2010 12:00,Mg,0.026,mg/L,
14860,763,1/26/2010 12:00,Na,0.19,mg/L,
14861,763,1/26/2010 12:00,Na,0.188,mg/L,
14862,763,1/26/2010 12:00,SpCond,8,us/cm,
14824,763,1/26/2010 12:00,PO4,1.031039701,ug P/L,
14825,763,1/26/2010 12:00,PO4,1.031039701,ug P/L,
14831,763,1/26/2010 12:00,TSP,1.100136827,ug P/L,
14839,763,1/26/2010 12:00,TSP,1.100136827,ug P/L,
14870,764,2/26/2010 11:30,TN,0.079704962,mg N/L,
14871,764,2/26/2010 11:30,NO3,0.057,mg N/L,
14873,764,2/26/2010 11:30,NO2,0.025,mg N/L,
14880,764,2/26/2010 11:30,NH4,0.024219314,mg N/L,
14869,764,2/26/2010 11:30,SO4,0.066,mg S/L,
14872,764,2/26/2010 11:30,SiO2,0.05,mg Si/L,
14866,764,2/26/2010 11:30,Precip,3.34,in,
14867,764,2/26/2010 11:30,pH,5.14,standard units,
14874,764,2/26/2010 11:30,pH as H+,1.637053079,mol/L,
14875,764,2/26/2010 11:30,Na,0.066,mg/L,
14877,764,2/26/2010 11:30,BktVol,5140,mL,
14878,764,2/26/2010 11:30,Ca,0.025,mg/L,
14881,764,2/26/2010 11:30,Duration,30.97916667,days,
14882,764,2/26/2010 11:30,K,0.015,mg/L,
14883,764,2/26/2010 11:30,Mg,0.005,mg/L,
14884,764,2/26/2010 11:30,SpCond,5,us/cm,
14864,764,2/26/2010 11:30,TSP,4.12617773,ug P/L,
14865,764,2/26/2010 11:30,PO4,2.970524197,ug P/L,
14885,765,3/2/2010 10:38,NO3,0.271,mg N/L,
14887,765,3/2/2010 10:38,TN,0.45921021,mg N/L,
14895,765,3/2/2010 10:38,NO2,0.025,mg N/L,
14905,765,3/2/2010 10:38,NH4,0.071284042,mg N/L,
14888,765,3/2/2010 10:38,SO4,0.212,mg S/L,
14889,765,3/2/2010 10:38,SiO2,0.05,mg Si/L,
14890,765,3/2/2010 10:38,pH as H+,1.517322624,mol/L,
14891,765,3/2/2010 10:38,pH,4.56,standard units,
14892,765,3/2/2010 10:38,Precip,0.49,in,
14896,765,3/2/2010 10:38,Na,0.123,mg/L,
14897,765,3/2/2010 10:38,Mg,0.018,mg/L,
14898,765,3/2/2010 10:38,K,0.044,mg/L,
14899,765,3/2/2010 10:38,Duration,4.005555556,days,
14900,765,3/2/2010 10:38,SpCond,15,us/cm,
14902,765,3/2/2010 10:38,Ca,0.055,mg/L,
14903,765,3/2/2010 10:38,BktVol,740,mL,
14893,765,3/2/2010 10:38,PO4,4.614831246,ug P/L,
14894,765,3/2/2010 10:38,TSP,4.85369379,ug P/L,
14910,766,3/15/2010 15:10,NO3,0.078,mg N/L,
14912,766,3/15/2010 15:10,TN,0.239003461,mg N/L,
14915,766,3/15/2010 15:10,NO2,0.025,mg N/L,
14922,766,3/15/2010 15:10,NH4,0.096482811,mg N/L,
14911,766,3/15/2010 15:10,SO4,0.141,mg S/L,
14914,766,3/15/2010 15:10,SiO2,0.05,mg Si/L,
14907,766,3/15/2010 15:10,Precip,0.24,in,
14908,766,3/15/2010 15:10,pH,5.11,standard units,
14909,766,3/15/2010 15:10,pH as H+,1.631199404,mol/L,
14917,766,3/15/2010 15:10,Na,0.088,mg/L,
14919,766,3/15/2010 15:10,BktVol,400,mL,
14920,766,3/15/2010 15:10,Ca,0.084,mg/L,
14923,766,3/15/2010 15:10,Duration,13.35555556,days,
14924,766,3/15/2010 15:10,K,0.031,mg/L,
14925,766,3/15/2010 15:10,Mg,0.027,mg/L,
14926,766,3/15/2010 15:10,SpCond,7,us/cm,
14906,766,3/15/2010 15:10,PO4,1.643871647,ug P/L,
14916,766,3/15/2010 15:10,TSP,2.271720899,ug P/L,
14930,767,3/24/2010 10:45,TN,0.151256421,mg N/L,
14936,767,3/24/2010 10:45,NO3,0.087,mg N/L,
14937,767,3/24/2010 10:45,NO2,0.025,mg N/L,
14938,767,3/24/2010 10:45,NH4,0.063725949,mg N/L,
14931,767,3/24/2010 10:45,SO4,0.108,mg S/L,
14932,767,3/24/2010 10:45,SiO2,0.05,mg Si/L,
14933,767,3/24/2010 10:45,pH as H+,1.62924054,mol/L,
14934,767,3/24/2010 10:45,pH,5.1,standard units,
14935,767,3/24/2010 10:45,Precip,1.99,in,
14939,767,3/24/2010 10:45,BktVol,3200,mL,
14940,767,3/24/2010 10:45,Ca,0.025,mg/L,
14942,767,3/24/2010 10:45,SpCond,7,us/cm,
14944,767,3/24/2010 10:45,K,0.024,mg/L,
14945,767,3/24/2010 10:45,Mg,0.012,mg/L,
14946,767,3/24/2010 10:45,Na,0.059,mg/L,
14947,767,3/24/2010 10:45,Duration,8.649305556,days,
14927,767,3/24/2010 10:45,PO4,1.349443813,ug P/L,
14928,767,3/24/2010 10:45,TSP,2.468347916,ug P/L,
14951,768,3/31/2010 10:30,TN,0.239507938,mg N/L,
14957,768,3/31/2010 10:30,NO3,0.133,mg N/L,
14958,768,3/31/2010 10:30,NO2,0.025,mg N/L,
14959,768,3/31/2010 10:30,NH4,0.098797783,mg N/L,
14952,768,3/31/2010 10:30,SO4,0.171,mg S/L,
14953,768,3/31/2010 10:30,SiO2,0.05,mg Si/L,
14954,768,3/31/2010 10:30,pH as H+,1.623340818,mol/L,
14955,768,3/31/2010 10:30,pH,5.07,standard units,
14956,768,3/31/2010 10:30,Precip,2.02,in,
14960,768,3/31/2010 10:30,BktVol,3150,mL,
14961,768,3/31/2010 10:30,Ca,0.071,mg/L,
14963,768,3/31/2010 10:30,SpCond,9,us/cm,
14965,768,3/31/2010 10:30,K,0.043,mg/L,
14966,768,3/31/2010 10:30,Mg,0.048,mg/L,
14967,768,3/31/2010 10:30,Na,0.315,mg/L,
14968,768,3/31/2010 10:30,Duration,6.989583333,days,
14948,768,3/31/2010 10:30,PO4,1.559205374,ug P/L,
14949,768,3/31/2010 10:30,TSP,1.933607823,ug P/L,
14972,769,4/7/2010 15:40,TN,0.8201723,mg N/L,
14978,769,4/7/2010 15:40,NO3,0.358,mg N/L,
14979,769,4/7/2010 15:40,NO2,0.025,mg N/L,
14980,769,4/7/2010 15:40,NH4,0.349907913,mg N/L,
14973,769,4/7/2010 15:40,SO4,0.603,mg S/L,
14974,769,4/7/2010 15:40,SiO2,0.05,mg Si/L,
14975,769,4/7/2010 15:40,pH as H+,1.581038438,mol/L,
14976,769,4/7/2010 15:40,pH,4.86,standard units,
14977,769,4/7/2010 15:40,Precip,0.12,in,
14981,769,4/7/2010 15:40,BktVol,129,mL,
14982,769,4/7/2010 15:40,Ca,0.19,mg/L,
14984,769,4/7/2010 15:40,SpCond,29,us/cm,
14986,769,4/7/2010 15:40,K,0.034,mg/L,
14987,769,4/7/2010 15:40,Mg,0.043,mg/L,
14988,769,4/7/2010 15:40,Na,0.143,mg/L,
14989,769,4/7/2010 15:40,Duration,7.381944444,days,
14969,769,4/7/2010 15:40,PO4,8.678899083,ug P/L,
14970,769,4/7/2010 15:40,TSP,9.1553568,ug P/L,
14990,770,4/9/2010 10:40,NO3,0.167,mg N/L,
14992,770,4/9/2010 10:40,TN,0.40672134,mg N/L,
14999,770,4/9/2010 10:40,NO2,0.025,mg N/L,
15006,770,4/9/2010 10:40,NH4,0.149569412,mg N/L,
14993,770,4/9/2010 10:40,SO4,0.158,mg S/L,
14994,770,4/9/2010 10:40,SiO2,0.05,mg Si/L,
14995,770,4/9/2010 10:40,pH as H+,1.591273942,mol/L,
14996,770,4/9/2010 10:40,pH,4.91,standard units,
14997,770,4/9/2010 10:40,Precip,0.43,in,
15001,770,4/9/2010 10:40,Na,0.054,mg/L,
15003,770,4/9/2010 10:40,BktVol,760,mL,
15004,770,4/9/2010 10:40,Ca,0.061,mg/L,
15007,770,4/9/2010 10:40,Duration,1.625,days,
15008,770,4/9/2010 10:40,K,0.056,mg/L,
15009,770,4/9/2010 10:40,Mg,0.023,mg/L,
15010,770,4/9/2010 10:40,SpCond,9,us/cm,
14998,770,4/9/2010 10:40,PO4,5.445070013,ug P/L,
15000,770,4/9/2010 10:40,TSP,5.855035169,ug P/L,
15014,771,4/19/2010 15:35,TN,1.274850352,mg N/L,
15020,771,4/19/2010 15:35,NO3,0.358,mg N/L,
15021,771,4/19/2010 15:35,NO2,0.025,mg N/L,
15022,771,4/19/2010 15:35,NH4,0.967744576,mg N/L,
15015,771,4/19/2010 15:35,SO4,0.483,mg S/L,
15016,771,4/19/2010 15:35,SiO2,0.05,mg Si/L,
15017,771,4/19/2010 15:35,pH as H+,1.853168097,mol/L,
15018,771,4/19/2010 15:35,pH,6.38,standard units,
15019,771,4/19/2010 15:35,Precip,0.74,in,
15023,771,4/19/2010 15:35,BktVol,1240,mL,
15024,771,4/19/2010 15:35,Ca,0.821,mg/L,
15026,771,4/19/2010 15:35,SpCond,16,us/cm,
15028,771,4/19/2010 15:35,K,0.086,mg/L,
15029,771,4/19/2010 15:35,Mg,0.148,mg/L,
15030,771,4/19/2010 15:35,Na,0.15,mg/L,
15031,771,4/19/2010 15:35,Duration,10.37152778,days,
15011,771,4/19/2010 15:35,PO4,3.637223906,ug P/L,
15012,771,4/19/2010 15:35,TSP,3.453874353,ug P/L,
15032,772,4/29/2010 10:30,NO3,0.167,mg N/L,
15034,772,4/29/2010 10:30,TN,0.929917027,mg N/L,
15041,772,4/29/2010 10:30,NO2,0.025,mg N/L,
15048,772,4/29/2010 10:30,NH4,0.74195122,mg N/L,
15035,772,4/29/2010 10:30,SO4,0.281,mg S/L,
15036,772,4/29/2010 10:30,SiO2,0.05,mg Si/L,
15037,772,4/29/2010 10:30,pH as H+,1.781709133,mol/L,
15038,772,4/29/2010 10:30,pH,5.94,standard units,
15039,772,4/29/2010 10:30,Precip,0.23,in,
15043,772,4/29/2010 10:30,Na,0.057,mg/L,
15045,772,4/29/2010 10:30,BktVol,370,mL,
15046,772,4/29/2010 10:30,Ca,0.317,mg/L,
15049,772,4/29/2010 10:30,Duration,9.621527778,days,
15050,772,4/29/2010 10:30,K,0.214,mg/L,
15051,772,4/29/2010 10:30,Mg,0.061,mg/L,
15052,772,4/29/2010 10:30,SpCond,10,us/cm,
15040,772,4/29/2010 10:30,PO4,3.746605761,ug P/L,
15042,772,4/29/2010 10:30,TSP,4.407230133,ug P/L,
15053,773,5/5/2010 10:45,NO3,0.116,mg N/L,
15055,773,5/5/2010 10:45,TN,0.48241823,mg N/L,
15062,773,5/5/2010 10:45,NO2,0.025,mg N/L,
15069,773,5/5/2010 10:45,NH4,0.2378803,mg N/L,
15056,773,5/5/2010 10:45,SO4,0.225,mg S/L,
15057,773,5/5/2010 10:45,SiO2,0.05,mg Si/L,
15058,773,5/5/2010 10:45,pH as H+,1.691939134,mol/L,
15059,773,5/5/2010 10:45,pH,5.43,standard units,
15060,773,5/5/2010 10:45,Precip,0.52,in,
15064,773,5/5/2010 10:45,Na,0.025,mg/L,
15066,773,5/5/2010 10:45,BktVol,830,mL,
15067,773,5/5/2010 10:45,Ca,0.156,mg/L,
15070,773,5/5/2010 10:45,Duration,6.010416667,days,
15071,773,5/5/2010 10:45,K,0.051,mg/L,
15072,773,5/5/2010 10:45,Mg,0.037,mg/L,
15073,773,5/5/2010 10:45,SpCond,6,us/cm,
15061,773,5/5/2010 10:45,PO4,1.941645601,ug P/L,
15063,773,5/5/2010 10:45,TSP,2.171252646,ug P/L,
15074,774,5/10/2010 10:40,NO3,0.266,mg N/L,
15076,774,5/10/2010 10:40,TN,0.754808802,mg N/L,
15084,774,5/10/2010 10:40,NO2,0.025,mg N/L,
15094,774,5/10/2010 10:40,NH4,0.345956712,mg N/L,
15077,774,5/10/2010 10:40,SO4,0.422,mg S/L,
15078,774,5/10/2010 10:40,SiO2,0.05,mg Si/L,
15079,774,5/10/2010 10:40,pH as H+,1.54329811,mol/L,
15080,774,5/10/2010 10:40,pH,4.68,standard units,
15081,774,5/10/2010 10:40,Precip,1.3,in,
15085,774,5/10/2010 10:40,Na,0.025,mg/L,
15086,774,5/10/2010 10:40,Mg,0.024,mg/L,
15087,774,5/10/2010 10:40,K,0.035,mg/L,
15088,774,5/10/2010 10:40,Duration,4.996527778,days,
15089,774,5/10/2010 10:40,SpCond,15,us/cm,
15091,774,5/10/2010 10:40,Ca,0.15,mg/L,
15092,774,5/10/2010 10:40,BktVol,2580,mL,
15082,774,5/10/2010 10:40,PO4,3.038856762,ug P/L,
15083,774,5/10/2010 10:40,TSP,2.604842155,ug P/L,
15099,775,5/20/2010 10:40,NO3,0.15,mg N/L,
15101,775,5/20/2010 10:40,TN,0.464362048,mg N/L,
15104,775,5/20/2010 10:40,NO2,0.025,mg N/L,
15111,775,5/20/2010 10:40,NH4,0.180332925,mg N/L,
15100,775,5/20/2010 10:40,SO4,0.165,mg S/L,
15103,775,5/20/2010 10:40,SiO2,0.05,mg Si/L,
15096,775,5/20/2010 10:40,Precip,0.66,in,
15097,775,5/20/2010 10:40,pH,5.18,standard units,
15098,775,5/20/2010 10:40,pH as H+,1.644805056,mol/L,
15106,775,5/20/2010 10:40,Na,0.052,mg/L,
15108,775,5/20/2010 10:40,BktVol,1240,mL,
15109,775,5/20/2010 10:40,Ca,0.217,mg/L,
15112,775,5/20/2010 10:40,Duration,10,days,
15113,775,5/20/2010 10:40,K,0.022,mg/L,
15114,775,5/20/2010 10:40,Mg,0.022,mg/L,
15115,775,5/20/2010 10:40,SpCond,7,us/cm,
15095,775,5/20/2010 10:40,PO4,3.406813627,ug P/L,
15105,775,5/20/2010 10:40,TSP,5.173676715,ug P/L,
15118,776,6/3/2010 10:45,TN,1.942988967,mg N/L,
15124,776,6/3/2010 10:45,NO3,0.896,mg N/L,
15125,776,6/3/2010 10:45,NO2,0.051,mg N/L,
15128,776,6/3/2010 10:45,NH4,0.197559491,mg N/L,
15119,776,6/3/2010 10:45,SO4,0.597,mg S/L,
15120,776,6/3/2010 10:45,SiO2,0.05,mg Si/L,
15121,776,6/3/2010 10:45,pH as H+,1.733423892,mol/L,
15122,776,6/3/2010 10:45,pH,5.66,standard units,
15126,776,6/3/2010 10:45,Precip,0.3,in,
15127,776,6/3/2010 10:45,Na,0.207,mg/L,
15129,776,6/3/2010 10:45,BktVol,270,mL,
15133,776,6/3/2010 10:45,Duration,14.00347222,days,
15134,776,6/3/2010 10:45,K,0.244,mg/L,
15136,776,6/3/2010 10:45,SpCond,26,us/cm,
15116,776,6/3/2010 10:45,TSP,17.89143363,ug P/L,
15137,777,6/8/2010 10:30,NO3,0.139,mg N/L,
15140,777,6/8/2010 10:30,TN,0.421143696,mg N/L,
15146,777,6/8/2010 10:30,NO2,0.025,mg N/L,
15157,777,6/8/2010 10:30,NH4,0.301015917,mg N/L,
15141,777,6/8/2010 10:30,SO4,0.367,mg S/L,
15142,777,6/8/2010 10:30,SiO2,0.05,mg Si/L,
15143,777,6/8/2010 10:30,pH as H+,1.560247668,mol/L,
15144,777,6/8/2010 10:30,pH,4.76,standard units,
15147,777,6/8/2010 10:30,Precip,0.93,in,
15148,777,6/8/2010 10:30,Na,0.025,mg/L,
15149,777,6/8/2010 10:30,BktVol,2660,mL,
15150,777,6/8/2010 10:30,Ca,0.078,mg/L,
15152,777,6/8/2010 10:30,SpCond,12,us/cm,
15154,777,6/8/2010 10:30,K,0.015,mg/L,
15155,777,6/8/2010 10:30,Mg,0.013,mg/L,
15156,777,6/8/2010 10:30,Duration,4.989583333,days,
15138,777,6/8/2010 10:30,TSP,1.653027293,ug P/L,
15145,777,6/8/2010 10:30,PO4,0.5,ug P/L,
15159,778,6/11/2010 10:30,NO3,0.139,mg N/L,
15161,778,6/11/2010 10:30,TN,0.421143696,mg N/L,
15168,778,6/11/2010 10:30,NO2,0.025,mg N/L,
15178,778,6/11/2010 10:30,NH4,0.301015917,mg N/L,
15162,778,6/11/2010 10:30,SO4,0.367,mg S/L,
15163,778,6/11/2010 10:30,SiO2,0.05,mg Si/L,
15164,778,6/11/2010 10:30,pH as H+,1.566530411,mol/L,
15165,778,6/11/2010 10:30,pH,4.79,standard units,
15166,778,6/11/2010 10:30,Precip,0.31,in,
15169,778,6/11/2010 10:30,Na,0.025,mg/L,
15170,778,6/11/2010 10:30,Mg,0.013,mg/L,
15171,778,6/11/2010 10:30,K,0.015,mg/L,
15172,778,6/11/2010 10:30,Duration,3,days,
15173,778,6/11/2010 10:30,SpCond,11,us/cm,
15175,778,6/11/2010 10:30,Ca,0.078,mg/L,
15176,778,6/11/2010 10:30,BktVol,520,mL,
15158,778,6/11/2010 10:30,TSP,1.653027293,ug P/L,
15167,778,6/11/2010 10:30,PO4,0.5,ug P/L,
15183,779,6/14/2010 10:40,NO3,0.21,mg N/L,
15185,779,6/14/2010 10:40,TN,0.902897743,mg N/L,
15188,779,6/14/2010 10:40,NO2,0.025,mg N/L,
15195,779,6/14/2010 10:40,NH4,0.222335336,mg N/L,
15184,779,6/14/2010 10:40,SO4,0.287,mg S/L,
15187,779,6/14/2010 10:40,SiO2,0.05,mg Si/L,
15180,779,6/14/2010 10:40,Precip,0.46,in,
15181,779,6/14/2010 10:40,pH,4.74,standard units,
15182,779,6/14/2010 10:40,pH as H+,1.556037136,mol/L,
15190,779,6/14/2010 10:40,Na,0.069,mg/L,
15192,779,6/14/2010 10:40,BktVol,820,mL,
15193,779,6/14/2010 10:40,Ca,0.128,mg/L,
15196,779,6/14/2010 10:40,Duration,3.006944444,days,
15197,779,6/14/2010 10:40,K,0.061,mg/L,
15198,779,6/14/2010 10:40,Mg,0.028,mg/L,
15199,779,6/14/2010 10:40,SpCond,11,us/cm,
15179,779,6/14/2010 10:40,PO4,2.03236246,ug P/L,
15189,779,6/14/2010 10:40,TSP,13.6,ug P/L,
15203,780,6/21/2010 10:50,TN,0.8201723,mg N/L,
15209,780,6/21/2010 10:50,NO3,0.358,mg N/L,
15211,780,6/21/2010 10:50,NH4,0.349907913,mg N/L,
15213,780,6/21/2010 10:50,NO2,0.025,mg N/L,
15204,780,6/21/2010 10:50,SO4,0.603,mg S/L,
15205,780,6/21/2010 10:50,SiO2,0.05,mg Si/L,
15206,780,6/21/2010 10:50,pH as H+,1.492904096,mol/L,
15207,780,6/21/2010 10:50,pH,4.45,standard units,
15208,780,6/21/2010 10:50,Precip,0.24,in,
15210,780,6/21/2010 10:50,Ca,0.19,mg/L,
15212,780,6/21/2010 10:50,BktVol,490,mL,
15215,780,6/21/2010 10:50,SpCond,22,us/cm,
15217,780,6/21/2010 10:50,K,0.034,mg/L,
15218,780,6/21/2010 10:50,Mg,0.043,mg/L,
